Categoria,Ano,Mês,Localidade,Valor Índice
Categoria Desconhecida,2024,06,Brasil,107.74135
Categoria Desconhecida,2024,07,Brasil,112.86138
Categoria Desconhecida,2024,08,Brasil,117.6579
Categoria Desconhecida,2024,09,Brasil,111.25227
Categoria Desconhecida,2019,01,Brasil,84.02788
Categoria Desconhecida,2019,02,Brasil,81.4354
Categoria Desconhecida,2019,03,Brasil,89.88697
Categoria Desconhecida,2019,04,Brasil,87.48398
Categoria Desconhecida,2019,05,Brasil,96.42075
Categoria Desconhecida,2019,06,Brasil,94.31886
Categoria Desconhecida,2019,07,Brasil,107.80905
Categoria Desconhecida,2019,08,Brasil,106.30704
Categoria Desconhecida,2019,09,Brasil,103.33717
Categoria Desconhecida,2019,10,Brasil,107.97395
Categoria Desconhecida,2019,11,Brasil,109.96303
Categoria Desconhecida,2019,12,Brasil,84.99632
Categoria Desconhecida,2020,01,Brasil,93.0811
Categoria Desconhecida,2020,02,Brasil,97.8946
Categoria Desconhecida,2020,03,Brasil,82.91205
Categoria Desconhecida,2020,04,Brasil,50.48804
Categoria Desconhecida,2020,05,Brasil,80.45125
Categoria Desconhecida,2020,06,Brasil,107.85787
Categoria Desconhecida,2020,07,Brasil,118.92258
Categoria Desconhecida,2020,08,Brasil,122.15916
Categoria Desconhecida,2020,09,Brasil,120.73885
Categoria Desconhecida,2020,10,Brasil,123.35629
Categoria Desconhecida,2020,11,Brasil,110.95547
Categoria Desconhecida,2020,12,Brasil,109.20995
Categoria Desconhecida,2021,01,Brasil,114.5549
Categoria Desconhecida,2021,02,Brasil,113.53915
Categoria Desconhecida,2021,03,Brasil,129.25496
Categoria Desconhecida,2021,04,Brasil,123.4714
Categoria Desconhecida,2021,05,Brasil,119.49074
Categoria Desconhecida,2021,06,Brasil,104.56144
Categoria Desconhecida,2021,07,Brasil,105.9144
Categoria Desconhecida,2021,08,Brasil,106.70385
Categoria Desconhecida,2021,09,Brasil,106.61608
Categoria Desconhecida,2021,10,Brasil,111.04209
Categoria Desconhecida,2021,11,Brasil,110.26408
Categoria Desconhecida,2021,12,Brasil,86.2012
Categoria Desconhecida,2022,01,Brasil,85.38115
Categoria Desconhecida,2022,02,Brasil,93.34504
Categoria Desconhecida,2022,03,Brasil,107.61823
Categoria Desconhecida,2022,04,Brasil,103.20469
Categoria Desconhecida,2022,05,Brasil,107.40027
Categoria Desconhecida,2022,06,Brasil,103.17937
Categoria Desconhecida,2022,07,Brasil,108.81122
Categoria Desconhecida,2022,08,Brasil,105.6822
Categoria Desconhecida,2022,09,Brasil,104.40081
Categoria Desconhecida,2022,10,Brasil,105.69804
Categoria Desconhecida,2022,11,Brasil,97.50179
Categoria Desconhecida,2022,12,Brasil,77.77718
Categoria Desconhecida,2023,01,Brasil,95.30725
Categoria Desconhecida,2023,02,Brasil,99.85142
Categoria Desconhecida,2023,03,Brasil,109.4642
Categoria Desconhecida,2023,04,Brasil,115.65324
Categoria Desconhecida,2023,05,Brasil,100.11091
Categoria Desconhecida,2023,06,Brasil,119.15532
Categoria Desconhecida,2023,07,Brasil,118.04387
Categoria Desconhecida,2023,08,Brasil,121.71733
Categoria Desconhecida,2023,09,Brasil,121.40646
Categoria Desconhecida,2023,10,Brasil,128.46626
Categoria Desconhecida,2023,11,Brasil,109.76996
Categoria Desconhecida,2023,12,Brasil,86.52384
Categoria Desconhecida,2024,01,Brasil,91.88324
Categoria Desconhecida,2024,02,Brasil,99.92492
Categoria Desconhecida,2024,03,Brasil,106.74344
Categoria Desconhecida,2024,04,Brasil,107.67097
Categoria Desconhecida,2024,05,Brasil,104.46346
Categoria Desconhecida,2024,06,Brasil,104.73494
Categoria Desconhecida,2024,07,Brasil,118.38963
Categoria Desconhecida,2024,08,Brasil,115.29396
Categoria Desconhecida,2024,09,Brasil,111.52074
Categoria Desconhecida,2019,01,Brasil,94.57374
Categoria Desconhecida,2019,02,Brasil,101.88712
Categoria Desconhecida,2019,03,Brasil,110.69415
Categoria Desconhecida,2019,04,Brasil,104.43836
Categoria Desconhecida,2019,05,Brasil,109.26128
Categoria Desconhecida,2019,06,Brasil,102.8542
Categoria Desconhecida,2019,07,Brasil,105.47124
Categoria Desconhecida,2019,08,Brasil,104.79516
Categoria Desconhecida,2019,09,Brasil,102.75765
Categoria Desconhecida,2019,10,Brasil,111.891
Categoria Desconhecida,2019,11,Brasil,106.41647
Categoria Desconhecida,2019,12,Brasil,95.8412
Categoria Desconhecida,2020,01,Brasil,106.03613
Categoria Desconhecida,2020,02,Brasil,100.3546
Categoria Desconhecida,2020,03,Brasil,87.12946
Categoria Desconhecida,2020,04,Brasil,44.29695
Categoria Desconhecida,2020,05,Brasil,54.57387
Categoria Desconhecida,2020,06,Brasil,66.55972
Categoria Desconhecida,2020,07,Brasil,86.83694
Categoria Desconhecida,2020,08,Brasil,89.52727
Categoria Desconhecida,2020,09,Brasil,102.86127
Categoria Desconhecida,2020,10,Brasil,107.82998
Categoria Desconhecida,2020,11,Brasil,109.38302
Categoria Desconhecida,2020,12,Brasil,106.59326
Categoria Desconhecida,2021,01,Brasil,110.68528
Categoria Desconhecida,2021,02,Brasil,104.80754
Categoria Desconhecida,2021,03,Brasil,105.60792
Categoria Desconhecida,2021,04,Brasil,103.69943
Categoria Desconhecida,2021,05,Brasil,108.52193
Categoria Desconhecida,2021,06,Brasil,98.86524
Categoria Desconhecida,2021,07,Brasil,98.59129
Categoria Desconhecida,2021,08,Brasil,101.75105
Categoria Desconhecida,2021,09,Brasil,98.00094
Categoria Desconhecida,2021,10,Brasil,103.46533
Categoria Desconhecida,2021,11,Brasil,96.28887
Categoria Desconhecida,2021,12,Brasil,91.38046
Categoria Desconhecida,2022,01,Brasil,103.25405
Categoria Desconhecida,2022,02,Brasil,96.53193
Categoria Desconhecida,2022,03,Brasil,97.78585
Categoria Desconhecida,2022,04,Brasil,91.43948
Categoria Desconhecida,2022,05,Brasil,98.09397
Categoria Desconhecida,2022,06,Brasil,96.0027
Categoria Desconhecida,2022,07,Brasil,103.40007
Categoria Desconhecida,2022,08,Brasil,108.1993
Categoria Desconhecida,2022,09,Brasil,105.74432
Categoria Desconhecida,2022,10,Brasil,107.09162
Categoria Desconhecida,2022,11,Brasil,99.10019
Categoria Desconhecida,2022,12,Brasil,93.35652
Categoria Desconhecida,2023,01,Brasil,96.51067
Categoria Desconhecida,2023,02,Brasil,89.49631
Categoria Desconhecida,2023,03,Brasil,105.9793
Categoria Desconhecida,2023,04,Brasil,100.73129
Categoria Desconhecida,2023,05,Brasil,107.88229
Categoria Desconhecida,2023,06,Brasil,99.98744
Categoria Desconhecida,2023,07,Brasil,101.75516
Categoria Desconhecida,2023,08,Brasil,94.54201
Categoria Desconhecida,2023,09,Brasil,95.24438
Categoria Desconhecida,2023,10,Brasil,99.05134
Categoria Desconhecida,2023,11,Brasil,95.69229
Categoria Desconhecida,2023,12,Brasil,90.47415
Categoria Desconhecida,2024,01,Brasil,101.02107
Categoria Desconhecida,2024,02,Brasil,104.17257
Categoria Desconhecida,2024,03,Brasil,108.67586
Categoria Desconhecida,2024,04,Brasil,109.00005
Categoria Desconhecida,2024,05,Brasil,101.89428
Categoria Desconhecida,2024,06,Brasil,103.98843
Categoria Desconhecida,2024,07,Brasil,113.46315
Categoria Desconhecida,2024,08,Brasil,112.46359
Categoria Desconhecida,2024,09,Brasil,109.08645
Categoria Desconhecida,2019,01,Brasil,77.83812
Categoria Desconhecida,2019,02,Brasil,75.25245
Categoria Desconhecida,2019,03,Brasil,76.41872
Categoria Desconhecida,2019,04,Brasil,76.70611
Categoria Desconhecida,2019,05,Brasil,82.83385
Categoria Desconhecida,2019,06,Brasil,77.69826
Categoria Desconhecida,2019,07,Brasil,88.17602
Categoria Desconhecida,2019,08,Brasil,92.37079
Categoria Desconhecida,2019,09,Brasil,86.82148
Categoria Desconhecida,2019,10,Brasil,93.16768
Categoria Desconhecida,2019,11,Brasil,87.5117
Categoria Desconhecida,2019,12,Brasil,78.08265
Categoria Desconhecida,2020,01,Brasil,79.21639
Categoria Desconhecida,2020,02,Brasil,76.69736
Categoria Desconhecida,2020,03,Brasil,73.32683
Categoria Desconhecida,2020,04,Brasil,71.531
Categoria Desconhecida,2020,05,Brasil,92.85696
Categoria Desconhecida,2020,06,Brasil,95.10732
Categoria Desconhecida,2020,07,Brasil,105.96779
Categoria Desconhecida,2020,08,Brasil,111.738
Categoria Desconhecida,2020,09,Brasil,105.90373
Categoria Desconhecida,2020,10,Brasil,112.45521
Categoria Desconhecida,2020,11,Brasil,100.54195
Categoria Desconhecida,2020,12,Brasil,87.01391
Categoria Desconhecida,2021,01,Brasil,91.90766
Categoria Desconhecida,2021,02,Brasil,86.93023
Categoria Desconhecida,2021,03,Brasil,99.80554
Categoria Desconhecida,2021,04,Brasil,97.35585
Categoria Desconhecida,2021,05,Brasil,104.97395
Categoria Desconhecida,2021,06,Brasil,105.35464
Categoria Desconhecida,2021,07,Brasil,108.74065
Categoria Desconhecida,2021,08,Brasil,109.33771
Categoria Desconhecida,2021,09,Brasil,107.36493
Categoria Desconhecida,2021,10,Brasil,105.23944
Categoria Desconhecida,2021,11,Brasil,96.97213
Categoria Desconhecida,2021,12,Brasil,93.74548
Categoria Desconhecida,2022,01,Brasil,85.04098
Categoria Desconhecida,2022,02,Brasil,87.90266
Categoria Desconhecida,2022,03,Brasil,100.22262
Categoria Desconhecida,2022,04,Brasil,98.09379
Categoria Desconhecida,2022,05,Brasil,104.33143
Categoria Desconhecida,2022,06,Brasil,97.18163
Categoria Desconhecida,2022,07,Brasil,106.54879
Categoria Desconhecida,2022,08,Brasil,114.63979
Categoria Desconhecida,2022,09,Brasil,106.19713
Categoria Desconhecida,2022,10,Brasil,101.13791
Categoria Desconhecida,2022,11,Brasil,98.43329
Categoria Desconhecida,2022,12,Brasil,100.26999
Categoria Desconhecida,2023,01,Brasil,93.08371
Categoria Desconhecida,2023,02,Brasil,90.56096
Categoria Desconhecida,2023,03,Brasil,107.21621
Categoria Desconhecida,2023,04,Brasil,96.57784
Categoria Desconhecida,2023,05,Brasil,109.0633
Categoria Desconhecida,2023,06,Brasil,106.8779
Categoria Desconhecida,2023,07,Brasil,115.27506
Categoria Desconhecida,2023,08,Brasil,118.39926
Categoria Desconhecida,2023,09,Brasil,109.8791
Categoria Desconhecida,2023,10,Brasil,105.23755
Categoria Desconhecida,2023,11,Brasil,105.44496
Categoria Desconhecida,2023,12,Brasil,102.4984
Categoria Desconhecida,2024,01,Brasil,94.09839
Categoria Desconhecida,2024,02,Brasil,92.52447
Categoria Desconhecida,2024,03,Brasil,110.3998
Categoria Desconhecida,2024,04,Brasil,102.64172
Categoria Desconhecida,2024,05,Brasil,112.31214
Categoria Desconhecida,2024,06,Brasil,106.11432
Categoria Desconhecida,2024,07,Brasil,118.24239
Categoria Desconhecida,2024,08,Brasil,121.2872
Categoria Desconhecida,2024,09,Brasil,117.45484
Categoria Desconhecida,2019,01,Brasil,92.73763
Categoria Desconhecida,2019,02,Brasil,87.41847
Categoria Desconhecida,2019,03,Brasil,85.69132
Categoria Desconhecida,2019,04,Brasil,90.59537
Categoria Desconhecida,2019,05,Brasil,97.01101
Categoria Desconhecida,2019,06,Brasil,90.51205
Categoria Desconhecida,2019,07,Brasil,105.3434
Categoria Desconhecida,2019,08,Brasil,106.93013
Categoria Desconhecida,2019,09,Brasil,98.60406
Categoria Desconhecida,2019,10,Brasil,107.57021
Categoria Desconhecida,2019,11,Brasil,95.2622
Categoria Desconhecida,2019,12,Brasil,81.1945
Categoria Desconhecida,2020,01,Brasil,88.27987
Categoria Desconhecida,2020,02,Brasil,85.31991
Categoria Desconhecida,2020,03,Brasil,82.86315
Categoria Desconhecida,2020,04,Brasil,71.35135
Categoria Desconhecida,2020,05,Brasil,84.47268
Categoria Desconhecida,2020,06,Brasil,95.45718
Categoria Desconhecida,2020,07,Brasil,108.99959
Categoria Desconhecida,2020,08,Brasil,103.92005
Categoria Desconhecida,2020,09,Brasil,105.56658
Categoria Desconhecida,2020,10,Brasil,109.65562
Categoria Desconhecida,2020,11,Brasil,103.48259
Categoria Desconhecida,2020,12,Brasil,96.07829
Categoria Desconhecida,2021,01,Brasil,93.41639
Categoria Desconhecida,2021,02,Brasil,98.91135
Categoria Desconhecida,2021,03,Brasil,109.32654
Categoria Desconhecida,2021,04,Brasil,104.63635
Categoria Desconhecida,2021,05,Brasil,107.3155
Categoria Desconhecida,2021,06,Brasil,108.43944
Categoria Desconhecida,2021,07,Brasil,112.5603
Categoria Desconhecida,2021,08,Brasil,113.57922
Categoria Desconhecida,2021,09,Brasil,109.2857
Categoria Desconhecida,2021,10,Brasil,107.4729
Categoria Desconhecida,2021,11,Brasil,105.97762
Categoria Desconhecida,2021,12,Brasil,97.03304
Categoria Desconhecida,2022,01,Brasil,87.3401
Categoria Desconhecida,2022,02,Brasil,92.07233
Categoria Desconhecida,2022,03,Brasil,105.41675
Categoria Desconhecida,2022,04,Brasil,96.55224
Categoria Desconhecida,2022,05,Brasil,107.503
Categoria Desconhecida,2022,06,Brasil,103.88374
Categoria Desconhecida,2022,07,Brasil,105.19011
Categoria Desconhecida,2022,08,Brasil,110.01404
Categoria Desconhecida,2022,09,Brasil,103.16692
Categoria Desconhecida,2022,10,Brasil,102.12071
Categoria Desconhecida,2022,11,Brasil,97.31751
Categoria Desconhecida,2022,12,Brasil,89.42256
Categoria Desconhecida,2023,01,Brasil,94.11807
Categoria Desconhecida,2023,02,Brasil,87.46293
Categoria Desconhecida,2023,03,Brasil,102.97215
Categoria Desconhecida,2023,04,Brasil,89.29617
Categoria Desconhecida,2023,05,Brasil,106.37092
Categoria Desconhecida,2023,06,Brasil,102.40635
Categoria Desconhecida,2023,07,Brasil,99.9218
Categoria Desconhecida,2023,08,Brasil,106.37746
Categoria Desconhecida,2023,09,Brasil,96.03863
Categoria Desconhecida,2023,10,Brasil,96.99337
Categoria Desconhecida,2023,11,Brasil,93.14979
Categoria Desconhecida,2023,12,Brasil,85.18795
Categoria Desconhecida,2024,01,Brasil,88.24819
Categoria Desconhecida,2024,02,Brasil,89.27361
Categoria Desconhecida,2024,03,Brasil,93.84891
Categoria Desconhecida,2024,04,Brasil,97.95278
Categoria Desconhecida,2024,05,Brasil,97.98861
Categoria Desconhecida,2024,06,Brasil,98.97473
Categoria Desconhecida,2024,07,Brasil,107.72795
Categoria Desconhecida,2024,08,Brasil,108.66788
Categoria Desconhecida,2024,09,Brasil,102.3681
Categoria Desconhecida,2019,01,Brasil,102.96213
Categoria Desconhecida,2019,02,Brasil,99.96165
Categoria Desconhecida,2019,03,Brasil,106.93586
Categoria Desconhecida,2019,04,Brasil,103.54919
Categoria Desconhecida,2019,05,Brasil,105.16854
Categoria Desconhecida,2019,06,Brasil,95.76548
Categoria Desconhecida,2019,07,Brasil,101.79027
Categoria Desconhecida,2019,08,Brasil,100.75786
Categoria Desconhecida,2019,09,Brasil,98.81242
Categoria Desconhecida,2019,10,Brasil,101.90388
Categoria Desconhecida,2019,11,Brasil,96.15972
Categoria Desconhecida,2019,12,Brasil,91.44349
Categoria Desconhecida,2020,01,Brasil,93.25712
Categoria Desconhecida,2020,02,Brasil,92.89752
Categoria Desconhecida,2020,03,Brasil,88.95429
Categoria Desconhecida,2020,04,Brasil,32.30604
Categoria Desconhecida,2020,05,Brasil,55.95214
Categoria Desconhecida,2020,06,Brasil,84.01619
Categoria Desconhecida,2020,07,Brasil,100.99389
Categoria Desconhecida,2020,08,Brasil,105.19565
Categoria Desconhecida,2020,09,Brasil,106.88191
Categoria Desconhecida,2020,10,Brasil,112.27592
Categoria Desconhecida,2020,11,Brasil,106.97107
Categoria Desconhecida,2020,12,Brasil,111.24244
Categoria Desconhecida,2021,01,Brasil,109.29042
Categoria Desconhecida,2021,02,Brasil,102.94977
Categoria Desconhecida,2021,03,Brasil,112.82604
Categoria Desconhecida,2021,04,Brasil,109.56637
Categoria Desconhecida,2021,05,Brasil,112.7098
Categoria Desconhecida,2021,06,Brasil,109.19639
Categoria Desconhecida,2021,07,Brasil,114.61076
Categoria Desconhecida,2021,08,Brasil,114.08861
Categoria Desconhecida,2021,09,Brasil,111.41536
Categoria Desconhecida,2021,10,Brasil,113.31207
Categoria Desconhecida,2021,11,Brasil,110.41345
Categoria Desconhecida,2021,12,Brasil,109.40812
Categoria Desconhecida,2022,01,Brasil,111.0792
Categoria Desconhecida,2022,02,Brasil,101.77114
Categoria Desconhecida,2022,03,Brasil,112.27683
Categoria Desconhecida,2022,04,Brasil,106.38418
Categoria Desconhecida,2022,05,Brasil,106.01817
Categoria Desconhecida,2022,06,Brasil,102.15458
Categoria Desconhecida,2022,07,Brasil,103.36304
Categoria Desconhecida,2022,08,Brasil,101.54677
Categoria Desconhecida,2022,09,Brasil,95.5319
Categoria Desconhecida,2022,10,Brasil,97.86383
Categoria Desconhecida,2022,11,Brasil,92.04491
Categoria Desconhecida,2022,12,Brasil,69.96544
Categoria Desconhecida,2023,01,Brasil,73.80912
Categoria Desconhecida,2023,02,Brasil,73.78929
Categoria Desconhecida,2023,03,Brasil,86.47423
Categoria Desconhecida,2023,04,Brasil,83.20368
Categoria Desconhecida,2023,05,Brasil,86.36957
Categoria Desconhecida,2023,06,Brasil,85.61638
Categoria Desconhecida,2023,07,Brasil,91.1244
Categoria Desconhecida,2023,08,Brasil,93.13926
Categoria Desconhecida,2023,09,Brasil,86.98525
Categoria Desconhecida,2023,10,Brasil,90.7824
Categoria Desconhecida,2023,11,Brasil,87.18453
Categoria Desconhecida,2023,12,Brasil,82.14134
Categoria Desconhecida,2024,01,Brasil,78.26239
Categoria Desconhecida,2024,02,Brasil,82.28263
Categoria Desconhecida,2024,03,Brasil,88.96835
Categoria Desconhecida,2024,04,Brasil,94.21901
Categoria Desconhecida,2024,05,Brasil,96.8617
Categoria Desconhecida,2024,06,Brasil,92.85487
Categoria Desconhecida,2024,07,Brasil,97.88378
Categoria Desconhecida,2024,08,Brasil,99.0585
Categoria Desconhecida,2024,09,Brasil,94.96935
Categoria Desconhecida,2019,01,Brasil,94.57347
Categoria Desconhecida,2019,02,Brasil,98.43482
Categoria Desconhecida,2019,03,Brasil,104.51147
Categoria Desconhecida,2019,04,Brasil,101.46374
Categoria Desconhecida,2019,05,Brasil,111.07157
Categoria Desconhecida,2019,06,Brasil,100.54008
Categoria Desconhecida,2019,07,Brasil,110.19856
Categoria Desconhecida,2019,08,Brasil,104.3379
Categoria Desconhecida,2019,09,Brasil,100.28357
Categoria Desconhecida,2019,10,Brasil,104.82348
Categoria Desconhecida,2019,11,Brasil,94.57542
Categoria Desconhecida,2019,12,Brasil,81.80411
Categoria Desconhecida,2020,01,Brasil,88.09772
Categoria Desconhecida,2020,02,Brasil,95.46382
Categoria Desconhecida,2020,03,Brasil,99.76326
Categoria Desconhecida,2020,04,Brasil,75.79898
Categoria Desconhecida,2020,05,Brasil,80.23498
Categoria Desconhecida,2020,06,Brasil,78.41638
Categoria Desconhecida,2020,07,Brasil,99.5051
Categoria Desconhecida,2020,08,Brasil,112.01371
Categoria Desconhecida,2020,09,Brasil,117.60912
Categoria Desconhecida,2020,10,Brasil,120.59268
Categoria Desconhecida,2020,11,Brasil,111.38749
Categoria Desconhecida,2020,12,Brasil,103.26732
Categoria Desconhecida,2021,01,Brasil,113.63087
Categoria Desconhecida,2021,02,Brasil,109.32412
Categoria Desconhecida,2021,03,Brasil,119.96329
Categoria Desconhecida,2021,04,Brasil,114.94268
Categoria Desconhecida,2021,05,Brasil,113.4432
Categoria Desconhecida,2021,06,Brasil,115.86836
Categoria Desconhecida,2021,07,Brasil,115.04066
Categoria Desconhecida,2021,08,Brasil,115.12181
Categoria Desconhecida,2021,09,Brasil,109.14442
Categoria Desconhecida,2021,10,Brasil,105.58351
Categoria Desconhecida,2021,11,Brasil,104.27276
Categoria Desconhecida,2021,12,Brasil,91.3652
Categoria Desconhecida,2022,01,Brasil,95.29115
Categoria Desconhecida,2022,02,Brasil,96.39218
Categoria Desconhecida,2022,03,Brasil,109.91245
Categoria Desconhecida,2022,04,Brasil,106.1741
Categoria Desconhecida,2022,05,Brasil,110.32279
Categoria Desconhecida,2022,06,Brasil,105.06573
Categoria Desconhecida,2022,07,Brasil,106.65708
Categoria Desconhecida,2022,08,Brasil,112.55605
Categoria Desconhecida,2022,09,Brasil,103.85331
Categoria Desconhecida,2022,10,Brasil,101.90669
Categoria Desconhecida,2022,11,Brasil,83.64242
Categoria Desconhecida,2022,12,Brasil,68.22605
Categoria Desconhecida,2023,01,Brasil,79.79972
Categoria Desconhecida,2023,02,Brasil,83.55223
Categoria Desconhecida,2023,03,Brasil,97.07243
Categoria Desconhecida,2023,04,Brasil,86.30152
Categoria Desconhecida,2023,05,Brasil,94.22952
Categoria Desconhecida,2023,06,Brasil,89.02921
Categoria Desconhecida,2023,07,Brasil,102.63716
Categoria Desconhecida,2023,08,Brasil,100.22688
Categoria Desconhecida,2023,09,Brasil,95.17027
Categoria Desconhecida,2023,10,Brasil,93.8985
Categoria Desconhecida,2023,11,Brasil,89.2646
Categoria Desconhecida,2023,12,Brasil,63.50322
Categoria Desconhecida,2024,01,Brasil,79.60124
Categoria Desconhecida,2024,02,Brasil,84.16504
Categoria Desconhecida,2024,03,Brasil,90.34215
Categoria Desconhecida,2024,04,Brasil,93.57617
Categoria Desconhecida,2024,05,Brasil,91.02957
Categoria Desconhecida,2024,06,Brasil,89.9857
Categoria Desconhecida,2024,07,Brasil,96.16526
Categoria Desconhecida,2024,08,Brasil,92.63365
Categoria Desconhecida,2024,09,Brasil,92.55548
Categoria Desconhecida,2019,01,Brasil,123.04828
Categoria Desconhecida,2019,02,Brasil,111.79807
Categoria Desconhecida,2019,03,Brasil,133.68731
Categoria Desconhecida,2019,04,Brasil,128.83938
Categoria Desconhecida,2019,05,Brasil,123.63911
Categoria Desconhecida,2019,06,Brasil,113.02088
Categoria Desconhecida,2019,07,Brasil,114.39958
Categoria Desconhecida,2019,08,Brasil,135.28768
Categoria Desconhecida,2019,09,Brasil,128.54198
Categoria Desconhecida,2019,10,Brasil,126.86194
Categoria Desconhecida,2019,11,Brasil,112.17716
Categoria Desconhecida,2019,12,Brasil,80.0238
Categoria Desconhecida,2020,01,Brasil,108.49427
Categoria Desconhecida,2020,02,Brasil,106.40861
Categoria Desconhecida,2020,03,Brasil,113.91139
Categoria Desconhecida,2020,04,Brasil,93.5507
Categoria Desconhecida,2020,05,Brasil,86.13905
Categoria Desconhecida,2020,06,Brasil,40.64973
Categoria Desconhecida,2020,07,Brasil,93.52499
Categoria Desconhecida,2020,08,Brasil,88.38923
Categoria Desconhecida,2020,09,Brasil,71.23889
Categoria Desconhecida,2020,10,Brasil,95.91473
Categoria Desconhecida,2020,11,Brasil,94.14959
Categoria Desconhecida,2020,12,Brasil,72.90059
Categoria Desconhecida,2021,01,Brasil,90.93747
Categoria Desconhecida,2021,02,Brasil,100.3384
Categoria Desconhecida,2021,03,Brasil,105.86441
Categoria Desconhecida,2021,04,Brasil,101.69437
Categoria Desconhecida,2021,05,Brasil,107.06156
Categoria Desconhecida,2021,06,Brasil,104.93784
Categoria Desconhecida,2021,07,Brasil,108.80713
Categoria Desconhecida,2021,08,Brasil,109.79683
Categoria Desconhecida,2021,09,Brasil,116.67902
Categoria Desconhecida,2021,10,Brasil,119.83886
Categoria Desconhecida,2021,11,Brasil,108.7925
Categoria Desconhecida,2021,12,Brasil,69.3319
Categoria Desconhecida,2022,01,Brasil,93.23643
Categoria Desconhecida,2022,02,Brasil,104.64805
Categoria Desconhecida,2022,03,Brasil,111.46001
Categoria Desconhecida,2022,04,Brasil,115.91536
Categoria Desconhecida,2022,05,Brasil,109.22246
Categoria Desconhecida,2022,06,Brasil,84.9996
Categoria Desconhecida,2022,07,Brasil,111.95472
Categoria Desconhecida,2022,08,Brasil,117.3949
Categoria Desconhecida,2022,09,Brasil,79.89588
Categoria Desconhecida,2022,10,Brasil,105.48496
Categoria Desconhecida,2022,11,Brasil,116.75613
Categoria Desconhecida,2022,12,Brasil,49.0315
Categoria Desconhecida,2023,01,Brasil,95.83938
Categoria Desconhecida,2023,02,Brasil,103.28735
Categoria Desconhecida,2023,03,Brasil,114.62723
Categoria Desconhecida,2023,04,Brasil,115.24536
Categoria Desconhecida,2023,05,Brasil,115.40612
Categoria Desconhecida,2023,06,Brasil,108.70445
Categoria Desconhecida,2023,07,Brasil,113.26786
Categoria Desconhecida,2023,08,Brasil,106.90922
Categoria Desconhecida,2023,09,Brasil,106.03321
Categoria Desconhecida,2023,10,Brasil,104.78198
Categoria Desconhecida,2023,11,Brasil,106.45191
Categoria Desconhecida,2023,12,Brasil,50.61526
Categoria Desconhecida,2024,01,Brasil,102.81409
Categoria Desconhecida,2024,02,Brasil,98.0778
Categoria Desconhecida,2024,03,Brasil,106.82821
Categoria Desconhecida,2024,04,Brasil,103.622
Categoria Desconhecida,2024,05,Brasil,104.94701
Categoria Desconhecida,2024,06,Brasil,104.60842
Categoria Desconhecida,2024,07,Brasil,107.8277
Categoria Desconhecida,2024,08,Brasil,105.87365
Categoria Desconhecida,2024,09,Brasil,109.56411
Categoria Desconhecida,2019,01,Brasil,99.21725
Categoria Desconhecida,2019,02,Brasil,94.31338
Categoria Desconhecida,2019,03,Brasil,104.58809
Categoria Desconhecida,2019,04,Brasil,103.37974
Categoria Desconhecida,2019,05,Brasil,102.69858
Categoria Desconhecida,2019,06,Brasil,97.8119
Categoria Desconhecida,2019,07,Brasil,98.55274
Categoria Desconhecida,2019,08,Brasil,96.77665
Categoria Desconhecida,2019,09,Brasil,97.21382
Categoria Desconhecida,2019,10,Brasil,97.64409
Categoria Desconhecida,2019,11,Brasil,91.96208
Categoria Desconhecida,2019,12,Brasil,77.9073
Categoria Desconhecida,2020,01,Brasil,99.45458
Categoria Desconhecida,2020,02,Brasil,98.42376
Categoria Desconhecida,2020,03,Brasil,99.40806
Categoria Desconhecida,2020,04,Brasil,66.60326
Categoria Desconhecida,2020,05,Brasil,74.46504
Categoria Desconhecida,2020,06,Brasil,76.87045
Categoria Desconhecida,2020,07,Brasil,87.85121
Categoria Desconhecida,2020,08,Brasil,94.5049
Categoria Desconhecida,2020,09,Brasil,101.97123
Categoria Desconhecida,2020,10,Brasil,106.21916
Categoria Desconhecida,2020,11,Brasil,98.98201
Categoria Desconhecida,2020,12,Brasil,104.73487
Categoria Desconhecida,2021,01,Brasil,108.21774
Categoria Desconhecida,2021,02,Brasil,106.13715
Categoria Desconhecida,2021,03,Brasil,110.85466
Categoria Desconhecida,2021,04,Brasil,112.6882
Categoria Desconhecida,2021,05,Brasil,119.55773
Categoria Desconhecida,2021,06,Brasil,115.69853
Categoria Desconhecida,2021,07,Brasil,116.30447
Categoria Desconhecida,2021,08,Brasil,118.44125
Categoria Desconhecida,2021,09,Brasil,111.54559
Categoria Desconhecida,2021,10,Brasil,110.78765
Categoria Desconhecida,2021,11,Brasil,98.28431
Categoria Desconhecida,2021,12,Brasil,90.38066
Categoria Desconhecida,2022,01,Brasil,99.01736
Categoria Desconhecida,2022,02,Brasil,96.34092
Categoria Desconhecida,2022,03,Brasil,108.8361
Categoria Desconhecida,2022,04,Brasil,105.50377
Categoria Desconhecida,2022,05,Brasil,108.01665
Categoria Desconhecida,2022,06,Brasil,101.54154
Categoria Desconhecida,2022,07,Brasil,104.04587
Categoria Desconhecida,2022,08,Brasil,105.13665
Categoria Desconhecida,2022,09,Brasil,95.61093
Categoria Desconhecida,2022,10,Brasil,102.4279
Categoria Desconhecida,2022,11,Brasil,95.79913
Categoria Desconhecida,2022,12,Brasil,77.72317
Categoria Desconhecida,2023,01,Brasil,89.95871
Categoria Desconhecida,2023,02,Brasil,88.61338
