Categoria,Ano,Mês,Localidade,Valor Índice
 Alojamento,2021,04,Brasil,
 Alojamento,2021,05,Brasil,
 Alojamento,2021,06,Brasil,
 Alojamento,2021,07,Brasil,
 Alojamento,2021,08,Brasil,
 Alojamento,2021,09,Brasil,
 Alojamento,2021,10,Brasil,
 Alojamento,2021,11,Brasil,
 Alojamento,2021,12,Brasil,
 Alojamento,2022,01,Brasil,129.75184
 Alojamento,2022,02,Brasil,80.13388
 Alojamento,2022,03,Brasil,90.28971
 Alojamento,2022,04,Brasil,95.13732
 Alojamento,2022,05,Brasil,86.70936
 Alojamento,2022,06,Brasil,82.77728
 Alojamento,2022,07,Brasil,116.3587
 Alojamento,2022,08,Brasil,94.0138
 Alojamento,2022,09,Brasil,95.90086
 Alojamento,2022,10,Brasil,103.29538
 Alojamento,2022,11,Brasil,103.14158
 Alojamento,2022,12,Brasil,122.49027
 Alojamento,2023,01,Brasil,152.2652
 Alojamento,2023,02,Brasil,109.54915
 Alojamento,2023,03,Brasil,98.54631
 Alojamento,2023,04,Brasil,95.57413
 Alojamento,2023,05,Brasil,87.26739
 Alojamento,2023,06,Brasil,84.7376
 Alojamento,2023,07,Brasil,118.81698
 Alojamento,2023,08,Brasil,95.69905
 Alojamento,2023,09,Brasil,102.22349
 Alojamento,2023,10,Brasil,109.30671
 Alojamento,2023,11,Brasil,109.18677
 Alojamento,2023,12,Brasil,131.9159
 Alojamento,2024,01,Brasil,146.40169
 Alojamento,2024,02,Brasil,108.72245
 Alojamento,2024,03,Brasil,113.3298
 Alojamento,2024,04,Brasil,95.64305
 Alojamento,2024,05,Brasil,91.83501
 Alojamento,2024,06,Brasil,88.49972
 Alojamento,2024,07,Brasil,115.47633
 Alojamento,2024,08,Brasil,97.55189
 Alojamento,2024,09,Brasil,101.38351
 Alojamento,2020,10,Brasil,
 Alojamento,2020,11,Brasil,
 Alojamento,2020,12,Brasil,
 Alojamento,2021,01,Brasil,
 Alojamento,2021,02,Brasil,
 Alojamento,2021,03,Brasil,
 Alojamento,2021,04,Brasil,
 Alojamento,2021,05,Brasil,
 Alojamento,2021,06,Brasil,
 Alojamento,2021,07,Brasil,
 Alojamento,2021,08,Brasil,
 Alojamento,2021,09,Brasil,
 Alojamento,2021,10,Brasil,
 Alojamento,2021,11,Brasil,
 Alojamento,2021,12,Brasil,
 Alojamento,2022,01,Brasil,89.96674
 Alojamento,2022,02,Brasil,82.12428
 Alojamento,2022,03,Brasil,92.59354
 Alojamento,2022,04,Brasil,96.64911
 Alojamento,2022,05,Brasil,101.67456
 Alojamento,2022,06,Brasil,99.1452
 Alojamento,2022,07,Brasil,107.52293
 Alojamento,2022,08,Brasil,100.67505
 Alojamento,2022,09,Brasil,102.25247
 Alojamento,2022,10,Brasil,107.68769
 Alojamento,2022,11,Brasil,102.05901
 Alojamento,2022,12,Brasil,117.64943
 Alojamento,2023,01,Brasil,99.31228
 Alojamento,2023,02,Brasil,89.60759
 Alojamento,2023,03,Brasil,98.60679
 Alojamento,2023,04,Brasil,100.73512
 Alojamento,2023,05,Brasil,103.43737
 Alojamento,2023,06,Brasil,103.23187
 Alojamento,2023,07,Brasil,112.53575
 Alojamento,2023,08,Brasil,100.68843
 Alojamento,2023,09,Brasil,101.68094
 Alojamento,2023,10,Brasil,106.86699
 Alojamento,2023,11,Brasil,109.30961
 Alojamento,2023,12,Brasil,127.10138
 Alojamento,2024,01,Brasil,106.06332
 Alojamento,2024,02,Brasil,95.99372
 Alojamento,2024,03,Brasil,106.2607
 Alojamento,2024,04,Brasil,100.89751
 Alojamento,2024,05,Brasil,109.23375
 Alojamento,2024,06,Brasil,108.70008
 Alojamento,2024,07,Brasil,115.81251
 Alojamento,2024,08,Brasil,110.05879
 Alojamento,2024,09,Brasil,107.14858
 Alimentação,2020,10,Brasil,
 Alimentação,2020,11,Brasil,
 Alimentação,2020,12,Brasil,
 Alimentação,2021,01,Brasil,
 Alimentação,2021,02,Brasil,
 Alimentação,2021,03,Brasil,
 Alimentação,2021,04,Brasil,
 Alimentação,2021,05,Brasil,
 Alimentação,2021,06,Brasil,
 Alimentação,2021,07,Brasil,
 Alimentação,2021,08,Brasil,
 Alimentação,2021,09,Brasil,
 Alimentação,2021,10,Brasil,
 Alimentação,2021,11,Brasil,
 Alimentação,2021,12,Brasil,
 Alimentação,2022,01,Brasil,89.96674
 Alimentação,2022,02,Brasil,82.12428
 Alimentação,2022,03,Brasil,92.59354
 Alimentação,2022,04,Brasil,96.64911
 Alimentação,2022,05,Brasil,101.67456
 Alimentação,2022,06,Brasil,99.1452
 Alimentação,2022,07,Brasil,107.52293
 Alimentação,2022,08,Brasil,100.67505
 Alimentação,2022,09,Brasil,102.25247
 Alimentação,2022,10,Brasil,107.68769
 Alimentação,2022,11,Brasil,102.05901
 Alimentação,2022,12,Brasil,117.64943
 Alimentação,2023,01,Brasil,99.31228
 Alimentação,2023,02,Brasil,89.60759
 Alimentação,2023,03,Brasil,98.60679
 Alimentação,2023,04,Brasil,100.73512
 Alimentação,2023,05,Brasil,103.43737
 Alimentação,2023,06,Brasil,103.23187
 Alimentação,2023,07,Brasil,112.53575
 Alimentação,2023,08,Brasil,100.68843
 Alimentação,2023,09,Brasil,101.68094
 Alimentação,2023,10,Brasil,106.86699
 Alimentação,2023,11,Brasil,109.30961
 Alimentação,2023,12,Brasil,127.10138
 Alimentação,2024,01,Brasil,106.06332
 Alimentação,2024,02,Brasil,95.99372
 Alimentação,2024,03,Brasil,106.2607
 Alimentação,2024,04,Brasil,100.89751
 Alimentação,2024,05,Brasil,109.23375
 Alimentação,2024,06,Brasil,108.70008
 Alimentação,2024,07,Brasil,115.81251
 Alimentação,2024,08,Brasil,110.05879
 Alimentação,2024,09,Brasil,107.14858
 Alimentação,2020,10,Brasil,78.73719
 Alimentação,2020,11,Brasil,77.65214
 Alimentação,2020,12,Brasil,82.04294
 Alimentação,2021,01,Brasil,80.04007
 Alimentação,2021,02,Brasil,74.30207
 Alimentação,2021,03,Brasil,72.64976
 Alimentação,2021,04,Brasil,70.11167
 Alimentação,2021,05,Brasil,74.79435
 Alimentação,2021,06,Brasil,77.11755
 Alimentação,2021,07,Brasil,84.29643
 Alimentação,2021,08,Brasil,84.79035
 Alimentação,2021,09,Brasil,85.22131
 Alimentação,2021,10,Brasil,90.38485
 Alimentação,2021,11,Brasil,93.64129
 Alimentação,2021,12,Brasil,99.43484
 Alimentação,2022,01,Brasil,93.86229
 Alimentação,2022,02,Brasil,84.79573
 Alimentação,2022,03,Brasil,104.49185
 Alimentação,2022,04,Brasil,94.42234
 Alimentação,2022,05,Brasil,93.46759
 Alimentação,2022,06,Brasil,96.09256
 Alimentação,2022,07,Brasil,104.90938
 Alimentação,2022,08,Brasil,99.08319
 Alimentação,2022,09,Brasil,104.034
 Alimentação,2022,10,Brasil,105.74613
 Alimentação,2022,11,Brasil,107.74717
 Alimentação,2022,12,Brasil,111.34776
 Alimentação,2023,01,Brasil,107.48835
 Alimentação,2023,02,Brasil,87.74229
 Alimentação,2023,03,Brasil,108.20998
 Alimentação,2023,04,Brasil,94.22798
 Alimentação,2023,05,Brasil,97.21795
 Alimentação,2023,06,Brasil,102.78435
 Alimentação,2023,07,Brasil,106.46708
 Alimentação,2023,08,Brasil,100.35816
 Alimentação,2023,09,Brasil,120.26366
 Alimentação,2023,10,Brasil,100.96512
 Alimentação,2023,11,Brasil,109.25478
 Alimentação,2023,12,Brasil,109.22724
 Alimentação,2024,01,Brasil,111.93459
 Alimentação,2024,02,Brasil,96.55854
 Alimentação,2024,03,Brasil,109.52092
 Alimentação,2024,04,Brasil,101.81459
 Alimentação,2024,05,Brasil,98.97483
 Alimentação,2024,06,Brasil,103.25995
 Alimentação,2024,07,Brasil,111.22614
 Alimentação,2024,08,Brasil,105.54104
 Alimentação,2024,09,Brasil,131.84748
 Outros serviços prestados às famílias,2020,10,Brasil,78.73719
 Outros serviços prestados às famílias,2020,11,Brasil,77.65214
 Outros serviços prestados às famílias,2020,12,Brasil,82.04294
 Outros serviços prestados às famílias,2021,01,Brasil,80.04007
 Outros serviços prestados às famílias,2021,02,Brasil,74.30207
 Outros serviços prestados às famílias,2021,03,Brasil,72.64976
 Outros serviços prestados às famílias,2021,04,Brasil,70.11167
 Outros serviços prestados às famílias,2021,05,Brasil,74.79435
 Outros serviços prestados às famílias,2021,06,Brasil,77.11755
 Outros serviços prestados às famílias,2021,07,Brasil,84.29643
 Outros serviços prestados às famílias,2021,08,Brasil,84.79035
 Outros serviços prestados às famílias,2021,09,Brasil,85.22131
 Outros serviços prestados às famílias,2021,10,Brasil,90.38485
 Outros serviços prestados às famílias,2021,11,Brasil,93.64129
 Outros serviços prestados às famílias,2021,12,Brasil,99.43484
 Outros serviços prestados às famílias,2022,01,Brasil,93.86229
 Outros serviços prestados às famílias,2022,02,Brasil,84.79573
 Outros serviços prestados às famílias,2022,03,Brasil,104.49185
 Outros serviços prestados às famílias,2022,04,Brasil,94.42234
 Outros serviços prestados às famílias,2022,05,Brasil,93.46759
 Outros serviços prestados às famílias,2022,06,Brasil,96.09256
 Outros serviços prestados às famílias,2022,07,Brasil,104.90938
 Outros serviços prestados às famílias,2022,08,Brasil,99.08319
 Outros serviços prestados às famílias,2022,09,Brasil,104.034
 Outros serviços prestados às famílias,2022,10,Brasil,105.74613
 Outros serviços prestados às famílias,2022,11,Brasil,107.74717
 Outros serviços prestados às famílias,2022,12,Brasil,111.34776
 Outros serviços prestados às famílias,2023,01,Brasil,107.48835
 Outros serviços prestados às famílias,2023,02,Brasil,87.74229
 Outros serviços prestados às famílias,2023,03,Brasil,108.20998
 Outros serviços prestados às famílias,2023,04,Brasil,94.22798
 Outros serviços prestados às famílias,2023,05,Brasil,97.21795
 Outros serviços prestados às famílias,2023,06,Brasil,102.78435
 Outros serviços prestados às famílias,2023,07,Brasil,106.46708
 Outros serviços prestados às famílias,2023,08,Brasil,100.35816
 Outros serviços prestados às famílias,2023,09,Brasil,120.26366
 Outros serviços prestados às famílias,2023,10,Brasil,100.96512
 Outros serviços prestados às famílias,2023,11,Brasil,109.25478
 Outros serviços prestados às famílias,2023,12,Brasil,109.22724
 Outros serviços prestados às famílias,2024,01,Brasil,111.93459
 Outros serviços prestados às famílias,2024,02,Brasil,96.55854
 Outros serviços prestados às famílias,2024,03,Brasil,109.52092
 Outros serviços prestados às famílias,2024,04,Brasil,101.81459
 Outros serviços prestados às famílias,2024,05,Brasil,98.97483
 Outros serviços prestados às famílias,2024,06,Brasil,103.25995
 Outros serviços prestados às famílias,2024,07,Brasil,111.22614
 Outros serviços prestados às famílias,2024,08,Brasil,105.54104
 Outros serviços prestados às famílias,2024,09,Brasil,131.84748
 Outros serviços prestados às famílias,2020,10,Brasil,108.34521
 Outros serviços prestados às famílias,2020,11,Brasil,106.94184
 Outros serviços prestados às famílias,2020,12,Brasil,108.86381
 Outros serviços prestados às famílias,2021,01,Brasil,108.25494
 Outros serviços prestados às famílias,2021,02,Brasil,105.40829
 Outros serviços prestados às famílias,2021,03,Brasil,107.91322
 Outros serviços prestados às famílias,2021,04,Brasil,106.98597
 Outros serviços prestados às famílias,2021,05,Brasil,107.45753
 Outros serviços prestados às famílias,2021,06,Brasil,106.92235
 Outros serviços prestados às famílias,2021,07,Brasil,108.35161
 Outros serviços prestados às famílias,2021,08,Brasil,109.55032
 Outros serviços prestados às famílias,2021,09,Brasil,107.76752
 Outros serviços prestados às famílias,2021,10,Brasil,105.23554
 Outros serviços prestados às famílias,2021,11,Brasil,105.47986
 Outros serviços prestados às famílias,2021,12,Brasil,106.32353
 Outros serviços prestados às famílias,2022,01,Brasil,102.818
 Outros serviços prestados às famílias,2022,02,Brasil,97.6298
 Outros serviços prestados às famílias,2022,03,Brasil,99.06457
 Outros serviços prestados às famílias,2022,04,Brasil,98.04552
 Outros serviços prestados às famílias,2022,05,Brasil,99.5544
 Outros serviços prestados às famílias,2022,06,Brasil,100.19296
 Outros serviços prestados às famílias,2022,07,Brasil,98.50875
 Outros serviços prestados às famílias,2022,08,Brasil,102.1966
 Outros serviços prestados às famílias,2022,09,Brasil,103.83631
 Outros serviços prestados às famílias,2022,10,Brasil,100.07407
 Outros serviços prestados às famílias,2022,11,Brasil,98.76309
 Outros serviços prestados às famílias,2022,12,Brasil,99.31594
 Outros serviços prestados às famílias,2023,01,Brasil,102.00774
 Outros serviços prestados às famílias,2023,02,Brasil,99.52049
 Outros serviços prestados às famílias,2023,03,Brasil,102.13932
 Outros serviços prestados às famílias,2023,04,Brasil,101.57135
 Outros serviços prestados às famílias,2023,05,Brasil,103.46395
 Outros serviços prestados às famílias,2023,06,Brasil,102.57389
 Outros serviços prestados às famílias,2023,07,Brasil,103.72643
 Outros serviços prestados às famílias,2023,08,Brasil,104.41168
 Outros serviços prestados às famílias,2023,09,Brasil,103.94327
 Outros serviços prestados às famílias,2023,10,Brasil,105.66699
 Outros serviços prestados às famílias,2023,11,Brasil,105.20774
 Outros serviços prestados às famílias,2023,12,Brasil,108.24954
 Outros serviços prestados às famílias,2024,01,Brasil,106.36503
 Outros serviços prestados às famílias,2024,02,Brasil,104.37663
 Outros serviços prestados às famílias,2024,03,Brasil,107.47454
 Outros serviços prestados às famílias,2024,04,Brasil,107.37117
 Outros serviços prestados às famílias,2024,05,Brasil,107.27748
 Outros serviços prestados às famílias,2024,06,Brasil,107.95892
 Outros serviços prestados às famílias,2024,07,Brasil,109.95771
 Outros serviços prestados às famílias,2024,08,Brasil,109.97237
 Outros serviços prestados às famílias,2024,09,Brasil,110.21443
 Telecomunicações,2020,10,Brasil,108.34521
 Telecomunicações,2020,11,Brasil,106.94184
 Telecomunicações,2020,12,Brasil,108.86381
 Telecomunicações,2021,01,Brasil,108.25494
 Telecomunicações,2021,02,Brasil,105.40829
 Telecomunicações,2021,03,Brasil,107.91322
 Telecomunicações,2021,04,Brasil,106.98597
 Telecomunicações,2021,05,Brasil,107.45753
 Telecomunicações,2021,06,Brasil,106.92235
 Telecomunicações,2021,07,Brasil,108.35161
 Telecomunicações,2021,08,Brasil,109.55032
 Telecomunicações,2021,09,Brasil,107.76752
 Telecomunicações,2021,10,Brasil,105.23554
 Telecomunicações,2021,11,Brasil,105.47986
 Telecomunicações,2021,12,Brasil,106.32353
 Telecomunicações,2022,01,Brasil,102.818
 Telecomunicações,2022,02,Brasil,97.6298
 Telecomunicações,2022,03,Brasil,99.06457
 Telecomunicações,2022,04,Brasil,98.04552
 Telecomunicações,2022,05,Brasil,99.5544
 Telecomunicações,2022,06,Brasil,100.19296
 Telecomunicações,2022,07,Brasil,98.50875
 Telecomunicações,2022,08,Brasil,102.1966
 Telecomunicações,2022,09,Brasil,103.83631
 Telecomunicações,2022,10,Brasil,100.07407
 Telecomunicações,2022,11,Brasil,98.76309
 Telecomunicações,2022,12,Brasil,99.31594
 Telecomunicações,2023,01,Brasil,102.00774
 Telecomunicações,2023,02,Brasil,99.52049
 Telecomunicações,2023,03,Brasil,102.13932
 Telecomunicações,2023,04,Brasil,101.57135
 Telecomunicações,2023,05,Brasil,103.46395
 Telecomunicações,2023,06,Brasil,102.57389
 Telecomunicações,2023,07,Brasil,103.72643
 Telecomunicações,2023,08,Brasil,104.41168
 Telecomunicações,2023,09,Brasil,103.94327
 Telecomunicações,2023,10,Brasil,105.66699
 Telecomunicações,2023,11,Brasil,105.20774
 Telecomunicações,2023,12,Brasil,108.24954
 Telecomunicações,2024,01,Brasil,106.36503
 Telecomunicações,2024,02,Brasil,104.37663
 Telecomunicações,2024,03,Brasil,107.47454
 Telecomunicações,2024,04,Brasil,107.37117
 Telecomunicações,2024,05,Brasil,107.27748
 Telecomunicações,2024,06,Brasil,107.95892
 Telecomunicações,2024,07,Brasil,109.95771
 Telecomunicações,2024,08,Brasil,109.97237
 Telecomunicações,2024,09,Brasil,110.21443
 Telecomunicações,2020,10,Brasil,72.36103
 Telecomunicações,2020,11,Brasil,74.26838
 Telecomunicações,2020,12,Brasil,92.19679
 Telecomunicações,2021,01,Brasil,71.72502
 Telecomunicações,2021,02,Brasil,71.54825
 Telecomunicações,2021,03,Brasil,80.53561
 Telecomunicações,2021,04,Brasil,79.79129
 Telecomunicações,2021,05,Brasil,79.62114
 Telecomunicações,2021,06,Brasil,88.40534
 Telecomunicações,2021,07,Brasil,83.22891
 Telecomunicações,2021,08,Brasil,86.5523
 Telecomunicações,2021,09,Brasil,88.02905
 Telecomunicações,2021,10,Brasil,86.32497
 Telecomunicações,2021,11,Brasil,97.47086
 Telecomunicações,2021,12,Brasil,116.0195
 Telecomunicações,2022,01,Brasil,85.58559
 Telecomunicações,2022,02,Brasil,83.1047
 Telecomunicações,2022,03,Brasil,96.0863
 Telecomunicações,2022,04,Brasil,91.58667
 Telecomunicações,2022,05,Brasil,95.66764
 Telecomunicações,2022,06,Brasil,98.41111
 Telecomunicações,2022,07,Brasil,97.47277
 Telecomunicações,2022,08,Brasil,101.55635
 Telecomunicações,2022,09,Brasil,105.56868
 Telecomunicações,2022,10,Brasil,111.22013
 Telecomunicações,2022,11,Brasil,111.13655
 Telecomunicações,2022,12,Brasil,122.60349
 Telecomunicações,2023,01,Brasil,95.2374
 Telecomunicações,2023,02,Brasil,94.91943
 Telecomunicações,2023,03,Brasil,106.01226
 Telecomunicações,2023,04,Brasil,96.48203
 Telecomunicações,2023,05,Brasil,101.74211
 Telecomunicações,2023,06,Brasil,109.26911
 Telecomunicações,2023,07,Brasil,102.8005
 Telecomunicações,2023,08,Brasil,103.23109
 Telecomunicações,2023,09,Brasil,103.24635
 Telecomunicações,2023,10,Brasil,104.62234
 Telecomunicações,2023,11,Brasil,112.1205
 Telecomunicações,2023,12,Brasil,126.57591
 Telecomunicações,2024,01,Brasil,101.59264
 Telecomunicações,2024,02,Brasil,98.14231
 Telecomunicações,2024,03,Brasil,111.38026
 Telecomunicações,2024,04,Brasil,105.91355
 Telecomunicações,2024,05,Brasil,107.46052
 Telecomunicações,2024,06,Brasil,112.98804
 Telecomunicações,2024,07,Brasil,114.01371
 Telecomunicações,2024,08,Brasil,114.0798
 Telecomunicações,2024,09,Brasil,117.48252
 Serviços de Tecnologia da Informação,2020,10,Brasil,72.36103
 Serviços de Tecnologia da Informação,2020,11,Brasil,74.26838
 Serviços de Tecnologia da Informação,2020,12,Brasil,92.19679
 Serviços de Tecnologia da Informação,2021,01,Brasil,71.72502
 Serviços de Tecnologia da Informação,2021,02,Brasil,71.54825
 Serviços de Tecnologia da Informação,2021,03,Brasil,80.53561
 Serviços de Tecnologia da Informação,2021,04,Brasil,79.79129
 Serviços de Tecnologia da Informação,2021,05,Brasil,79.62114
 Serviços de Tecnologia da Informação,2021,06,Brasil,88.40534
 Serviços de Tecnologia da Informação,2021,07,Brasil,83.22891
 Serviços de Tecnologia da Informação,2021,08,Brasil,86.5523
 Serviços de Tecnologia da Informação,2021,09,Brasil,88.02905
 Serviços de Tecnologia da Informação,2021,10,Brasil,86.32497
 Serviços de Tecnologia da Informação,2021,11,Brasil,97.47086
 Serviços de Tecnologia da Informação,2021,12,Brasil,116.0195
 Serviços de Tecnologia da Informação,2022,01,Brasil,85.58559
 Serviços de Tecnologia da Informação,2022,02,Brasil,83.1047
 Serviços de Tecnologia da Informação,2022,03,Brasil,96.0863
 Serviços de Tecnologia da Informação,2022,04,Brasil,91.58667
 Serviços de Tecnologia da Informação,2022,05,Brasil,95.66764
 Serviços de Tecnologia da Informação,2022,06,Brasil,98.41111
 Serviços de Tecnologia da Informação,2022,07,Brasil,97.47277
 Serviços de Tecnologia da Informação,2022,08,Brasil,101.55635
 Serviços de Tecnologia da Informação,2022,09,Brasil,105.56868
 Serviços de Tecnologia da Informação,2022,10,Brasil,111.22013
 Serviços de Tecnologia da Informação,2022,11,Brasil,111.13655
 Serviços de Tecnologia da Informação,2022,12,Brasil,122.60349
 Serviços de Tecnologia da Informação,2023,01,Brasil,95.2374
 Serviços de Tecnologia da Informação,2023,02,Brasil,94.91943
 Serviços de Tecnologia da Informação,2023,03,Brasil,106.01226
 Serviços de Tecnologia da Informação,2023,04,Brasil,96.48203
 Serviços de Tecnologia da Informação,2023,05,Brasil,101.74211
 Serviços de Tecnologia da Informação,2023,06,Brasil,109.26911
 Serviços de Tecnologia da Informação,2023,07,Brasil,102.8005
 Serviços de Tecnologia da Informação,2023,08,Brasil,103.23109
 Serviços de Tecnologia da Informação,2023,09,Brasil,103.24635
 Serviços de Tecnologia da Informação,2023,10,Brasil,104.62234
 Serviços de Tecnologia da Informação,2023,11,Brasil,112.1205
 Serviços de Tecnologia da Informação,2023,12,Brasil,126.57591
 Serviços de Tecnologia da Informação,2024,01,Brasil,101.59264
 Serviços de Tecnologia da Informação,2024,02,Brasil,98.14231
 Serviços de Tecnologia da Informação,2024,03,Brasil,111.38026
 Serviços de Tecnologia da Informação,2024,04,Brasil,105.91355
 Serviços de Tecnologia da Informação,2024,05,Brasil,107.46052
 Serviços de Tecnologia da Informação,2024,06,Brasil,112.98804
 Serviços de Tecnologia da Informação,2024,07,Brasil,114.01371
 Serviços de Tecnologia da Informação,2024,08,Brasil,114.0798
 Serviços de Tecnologia da Informação,2024,09,Brasil,117.48252
 Serviços de Tecnologia da Informação,2020,10,Brasil,93.67087
 Serviços de Tecnologia da Informação,2020,11,Brasil,111.6953
 Serviços de Tecnologia da Informação,2020,12,Brasil,119.197
 Serviços de Tecnologia da Informação,2021,01,Brasil,82.13549
 Serviços de Tecnologia da Informação,2021,02,Brasil,80.03781
 Serviços de Tecnologia da Informação,2021,03,Brasil,88.21163
 Serviços de Tecnologia da Informação,2021,04,Brasil,85.88964
 Serviços de Tecnologia da Informação,2021,05,Brasil,90.05269
 Serviços de Tecnologia da Informação,2021,06,Brasil,102.65465
 Serviços de Tecnologia da Informação,2021,07,Brasil,94.53094
 Serviços de Tecnologia da Informação,2021,08,Brasil,98.6198
 Serviços de Tecnologia da Informação,2021,09,Brasil,98.55769
 Serviços de Tecnologia da Informação,2021,10,Brasil,103.81072
 Serviços de Tecnologia da Informação,2021,11,Brasil,120.22562
 Serviços de Tecnologia da Informação,2021,12,Brasil,129.69028
 Serviços de Tecnologia da Informação,2022,01,Brasil,90.37122
 Serviços de Tecnologia da Informação,2022,02,Brasil,85.02828
 Serviços de Tecnologia da Informação,2022,03,Brasil,96.24589
 Serviços de Tecnologia da Informação,2022,04,Brasil,89.36246
 Serviços de Tecnologia da Informação,2022,05,Brasil,93.02325
 Serviços de Tecnologia da Informação,2022,06,Brasil,97.90631
 Serviços de Tecnologia da Informação,2022,07,Brasil,97.05408
 Serviços de Tecnologia da Informação,2022,08,Brasil,96.31539
 Serviços de Tecnologia da Informação,2022,09,Brasil,97.80816
 Serviços de Tecnologia da Informação,2022,10,Brasil,99.21322
 Serviços de Tecnologia da Informação,2022,11,Brasil,125.75082
 Serviços de Tecnologia da Informação,2022,12,Brasil,131.92091
 Serviços de Tecnologia da Informação,2023,01,Brasil,89.71868
 Serviços de Tecnologia da Informação,2023,02,Brasil,87.03758
 Serviços de Tecnologia da Informação,2023,03,Brasil,103.26671
 Serviços de Tecnologia da Informação,2023,04,Brasil,90.07841
 Serviços de Tecnologia da Informação,2023,05,Brasil,99.68197
 Serviços de Tecnologia da Informação,2023,06,Brasil,98.7936
 Serviços de Tecnologia da Informação,2023,07,Brasil,94.86559
 Serviços de Tecnologia da Informação,2023,08,Brasil,103.57221
 Serviços de Tecnologia da Informação,2023,09,Brasil,103.09299
 Serviços de Tecnologia da Informação,2023,10,Brasil,100.48989
 Serviços de Tecnologia da Informação,2023,11,Brasil,112.08738
 Serviços de Tecnologia da Informação,2023,12,Brasil,114.3399
 Serviços de Tecnologia da Informação,2024,01,Brasil,100.28632
 Serviços de Tecnologia da Informação,2024,02,Brasil,93.40423
 Serviços de Tecnologia da Informação,2024,03,Brasil,100.45409
 Serviços de Tecnologia da Informação,2024,04,Brasil,93.88565
 Serviços de Tecnologia da Informação,2024,05,Brasil,96.06589
 Serviços de Tecnologia da Informação,2024,06,Brasil,101.86397
 Serviços de Tecnologia da Informação,2024,07,Brasil,110.57073
 Serviços de Tecnologia da Informação,2024,08,Brasil,103.63233
 Serviços de Tecnologia da Informação,2024,09,Brasil,108.77506
" Serviços audiovisuais, de edição e agências de notícias",2020,10,Brasil,93.67087
" Serviços audiovisuais, de edição e agências de notícias",2020,11,Brasil,111.6953
" Serviços audiovisuais, de edição e agências de notícias",2020,12,Brasil,119.197
" Serviços audiovisuais, de edição e agências de notícias",2021,01,Brasil,82.13549
" Serviços audiovisuais, de edição e agências de notícias",2021,02,Brasil,80.03781
" Serviços audiovisuais, de edição e agências de notícias",2021,03,Brasil,88.21163
" Serviços audiovisuais, de edição e agências de notícias",2021,04,Brasil,85.88964
" Serviços audiovisuais, de edição e agências de notícias",2021,05,Brasil,90.05269
" Serviços audiovisuais, de edição e agências de notícias",2021,06,Brasil,102.65465
" Serviços audiovisuais, de edição e agências de notícias",2021,07,Brasil,94.53094
" Serviços audiovisuais, de edição e agências de notícias",2021,08,Brasil,98.6198
" Serviços audiovisuais, de edição e agências de notícias",2021,09,Brasil,98.55769
" Serviços audiovisuais, de edição e agências de notícias",2021,10,Brasil,103.81072
" Serviços audiovisuais, de edição e agências de notícias",2021,11,Brasil,120.22562
" Serviços audiovisuais, de edição e agências de notícias",2021,12,Brasil,129.69028
" Serviços audiovisuais, de edição e agências de notícias",2022,01,Brasil,90.37122
" Serviços audiovisuais, de edição e agências de notícias",2022,02,Brasil,85.02828
" Serviços audiovisuais, de edição e agências de notícias",2022,03,Brasil,96.24589
" Serviços audiovisuais, de edição e agências de notícias",2022,04,Brasil,89.36246
" Serviços audiovisuais, de edição e agências de notícias",2022,05,Brasil,93.02325
" Serviços audiovisuais, de edição e agências de notícias",2022,06,Brasil,97.90631
" Serviços audiovisuais, de edição e agências de notícias",2022,07,Brasil,97.05408
" Serviços audiovisuais, de edição e agências de notícias",2022,08,Brasil,96.31539
" Serviços audiovisuais, de edição e agências de notícias",2022,09,Brasil,97.80816
" Serviços audiovisuais, de edição e agências de notícias",2022,10,Brasil,99.21322
" Serviços audiovisuais, de edição e agências de notícias",2022,11,Brasil,125.75082
" Serviços audiovisuais, de edição e agências de notícias",2022,12,Brasil,131.92091
" Serviços audiovisuais, de edição e agências de notícias",2023,01,Brasil,89.71868
" Serviços audiovisuais, de edição e agências de notícias",2023,02,Brasil,87.03758
" Serviços audiovisuais, de edição e agências de notícias",2023,03,Brasil,103.26671
" Serviços audiovisuais, de edição e agências de notícias",2023,04,Brasil,90.07841
" Serviços audiovisuais, de edição e agências de notícias",2023,05,Brasil,99.68197
" Serviços audiovisuais, de edição e agências de notícias",2023,06,Brasil,98.7936
" Serviços audiovisuais, de edição e agências de notícias",2023,07,Brasil,94.86559
" Serviços audiovisuais, de edição e agências de notícias",2023,08,Brasil,103.57221
" Serviços audiovisuais, de edição e agências de notícias",2023,09,Brasil,103.09299
" Serviços audiovisuais, de edição e agências de notícias",2023,10,Brasil,100.48989
" Serviços audiovisuais, de edição e agências de notícias",2023,11,Brasil,112.08738
" Serviços audiovisuais, de edição e agências de notícias",2023,12,Brasil,114.3399
" Serviços audiovisuais, de edição e agências de notícias",2024,01,Brasil,100.28632
" Serviços audiovisuais, de edição e agências de notícias",2024,02,Brasil,93.40423
" Serviços audiovisuais, de edição e agências de notícias",2024,03,Brasil,100.45409
" Serviços audiovisuais, de edição e agências de notícias",2024,04,Brasil,93.88565
" Serviços audiovisuais, de edição e agências de notícias",2024,05,Brasil,96.06589
" Serviços audiovisuais, de edição e agências de notícias",2024,06,Brasil,101.86397
" Serviços audiovisuais, de edição e agências de notícias",2024,07,Brasil,110.57073
" Serviços audiovisuais, de edição e agências de notícias",2024,08,Brasil,103.63233
